year,round,institute_name,academic_program_name,quota,seat_type,gender_pool,opening_rank,closing_rank,is_preparatory
2026,5,Indian Institute  of Technology Indore,"Applied and Industrial Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,5746,5870,False
2026,5,Indian Institute  of Technology Indore,"Applied and Industrial Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),10050,10050,False
2026,5,Indian Institute  of Technology Indore,"Applied and Industrial Chemistry (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,3090,3225,False
2026,5,Indian Institute  of Technology Indore,"Applied and Industrial Chemistry (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),4725,4725,False
2026,5,Indian Institute  of Technology Indore,"Applied and Industrial Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1526,1624,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9069,11519,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15523,17879,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1695,1733,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2569,2569,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3964,4430,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5781,5781,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2576,2744,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3573,3573,False
2026,5,Indian Institute  of Technology Indore,"Biomedical Engineering and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1396,1419,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7795,9168,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13607,16420,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1202,1286,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2459,2459,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3443,3666,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5718,7111,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2077,2257,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2920,2920,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,960,1001,False
2026,5,Indian Institute  of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1574,1574,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8751,11604,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17675,19641,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1528,1701,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3453,3453,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3349,4081,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8184,8509,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2110,2297,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3180,3305,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,713,839,False
2026,5,Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1062,1062,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1186,1676,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2840,4321,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,45,68,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,251,271,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),526,623,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,32,32,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,469,713,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1873,2285,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,48,48,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,190,394,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),709,944,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,25,25,True
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,103,142,False
2026,5,Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),313,313,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2579,3350,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6364,7185,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,133,133,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,390,442,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1176,1335,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,64,64,True
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,817,1522,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2872,3723,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,10,10,True
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,594,835,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1373,1899,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,461,492,False
2026,5,Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),697,697,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6355,7062,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16325,16325,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1428,1428,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2721,2721,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3323,3720,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8044,8044,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1594,1908,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),4343,4343,False
2026,5,Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1022,1287,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9486,14267,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19248,22079,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2138,2298,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),4347,4347,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4749,5618,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8496,8496,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2447,2970,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3653,3653,False
2026,5,Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1348,1527,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1759,2136,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5384,5443,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,163,163,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,291,301,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),799,799,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,880,973,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2348,2513,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,115,115,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,418,532,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1211,1211,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,281,314,False
2026,5,Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),631,631,False
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5498,7561,False
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13747,15600,False
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,322,475,True
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1012,1183,False
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2407,2470,False
2026,5,Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2375,3178,False
